Index,SPY,TLT,GLD,VXX,DBC
2010-07-30,89.0761054472,75.3319740012,115.49,23111.68,22.2371268935
2010-08-02,91.0875274347,74.2781825467,115.54,21739.52,22.6645771265
2010-08-03,90.6513154374,74.7069274991,115.99,22046.72,22.7422953506
2010-08-04,91.2571654337,74.1352675625,116.72,22056.96,22.9365909111
2010-08-05,91.1602294343,74.481272261,116.98,22118.4,22.8297283529
2010-08-06,90.7886414366,75.2936311182,117.84,21913.6,22.6257180144
2010-08-09,91.2733214336,75.0153229912,117.4,21585.92,22.7034362386
2010-08-10,90.7805634366,75.1732816579,117.73,21811.2,22.460566788
2010-08-11,88.2925394521,76.1812083881,117.34,23387.136,21.9553983308
2010-08-12,87.7513134554,75.9931623564,118.77,23705.6,21.7902471044
2010-08-13,87.492817457,76.9409143565,118.74,24350.72,21.7708175484
2010-08-16,87.4524274573,78.8665057217,119.73,24176.64,21.7028141022
2010-08-17,88.5268014506,78.4151952455,119.75,23214.08,22.013686999
2010-08-18,88.6883614496,78.6258068011,120.22,22753.28,21.9262539968
2010-08-19,87.1454634592,79.8518669282,120.39,23756.8,21.7028141022
2010-08-20,86.8627334609,79.7616048329,119.97,23388.16,21.5668072099
2010-08-23,86.531535463,79.7766485155,119.78,23101.44,21.4210855396
2010-08-24,85.247133471,81.0553615315,120.36,23808,21.178216089
2010-08-25,85.5783314689,80.792097087,121.36,23216.64,21.2850786473
2010-08-26,85.0047934725,81.5518030553,120.96,23449.6,21.5279480978
2010-08-27,86.3215074643,79.2425977853,121.01,22016,21.8971096627
2010-08-30,85.0694174721,80.7590009854,120.91,22712.32,21.8582505506
2010-08-31,85.0694174721,81.6571088331,122.08,22487.04,21.5668072099
2010-09-01,87.6139874563,79.9739072984,121.69,21125.12,21.9942574429
2010-09-02,88.4298654512,79.128899976,122.29,20531.2,22.1496938913
2010-09-03,89.5769414441,78.1480879054,121.86,19537.92,22.2662712275
2010-09-07,88.5671914503,79.7475660513,122.7,20070.4,22.3828485638
2010-09-08,89.1891974465,79.1138105595,122.71,19712,22.4314224539
2010-09-09,89.6011754439,77.5520559548,121.56,19394.56,22.3051303396
2010-09-10,90.0535434411,77.1974546677,121.73,18984.96,22.5382850122
2010-09-13,91.0552154349,77.5784624336,121.62,18001.92,22.7034362386
2010-09-14,90.9986694353,78.3216161948,124.024,17991.68,22.7714396847
2010-09-15,91.3460234331,77.1597311265,123.94,17725.44,22.7325805726
2010-09-16,91.3217894333,76.3977155947,124.63,17797.12,22.6160032364
2010-09-17,91.355822047,76.7070486324,124.5425,17571.84,22.6937214605
2010-09-20,92.7526752244,77.1521864183,124.87,17131.52,22.878302243
2010-09-21,92.5658867181,78.2235349877,126.01,17192.96,22.6354327924
2010-09-22,92.1110973115,78.9251928537,126.2,17469.44,22.7714396847
2010-09-23,91.3639432864,79.1530430424,126.3,18042.88,22.7908692408
2010-09-24,93.248070828,78.0877302395,126.69,17029.12,23.1406012496
2010-09-27,92.8014026608,79.4457777219,126.72,17152,22.9851648012
2010-09-28,93.1262522369,79.9889967149,127.85,16998.4,22.9851648012
2010-09-29,92.9638274489,79.6570295525,127.95,17336.32,23.2863229199
2010-09-30,92.6877053092,79.6042165949,127.91,17704.96,23.4223298122
2010-10-01,93.0775248005,79.2211159269,128.91,17448.96,23.4709037023
2010-10-04,92.3790982118,79.4255868312,128.46,17786.88,23.3931854782
2010-10-05,94.2388620352,78.9484880545,130.99,16829.44,23.8692096013
2010-10-06,94.2307407958,79.9405505902,131.81,16629.76,23.8789243793
2010-10-07,94.1170434441,79.2741269021,130.37,16527.36,23.6360549287
2010-10-08,94.6449240054,78.9257690651,131.66,15769.6,24.4229519485
2010-10-11,94.7342576388,78.940915058,132.292,15472.64,24.3063746123
2010-10-12,95.0266222573,78.160896423,131.96,14848,24.4229519485
2010-10-13,95.765655043,78.0397284798,134.07,14540.8,24.5395292848
2010-10-14,95.3920780304,76.8719724262,134.75,15052.8,24.5006701727
2010-10-15,95.5869877761,75.934435465,133.68,14760.96,24.2286563881
2010-10-18,96.0580196615,76.5478481779,134.28,14366.72,24.4715258387
2010-10-19,94.799227554,77.0098009617,130.11,14827.52,23.752632265
2010-10-20,95.725048846,77.1764068838,131.32,14080,24.3160893903
2010-10-21,95.9362010705,76.2600743126,129.47,13752.32,24.0149312716
2010-10-22,96.1148683373,76.7750380716,129.73,13137.92,24.2140842211
2010-10-25,96.3991117165,76.9946549688,130.85,12953.6,24.3452337244
2010-10-26,96.4153541953,75.8056945252,130.88,13230.08,24.4715258387
2010-10-27,96.1392320555,75.1392708371,129.52,13424.64,24.3938076145
2010-10-28,96.1554745344,75.3437417414,131.24,13365.76,24.5200997288
2010-10-29,96.228565689,76.0480304118,132.62,13414.4,24.4618110606
2010-11-01,96.2610506466,75.7219485439,131.92,13537.28,24.617247509
2010-11-02,97.0244471505,76.7171903678,132.49,13168.64,24.8406874035
2010-11-03,97.4142666419,75.1521536065,131.57,12359.68,24.9572647398
2010-11-04,99.290272944,75.7371430756,136.03,11530.24,25.5498661991
2010-11-05,99.6638499566,74.4380106184,136.38,11407.36,25.6567287574
2010-11-08,99.4770614503,74.7722903149,137.78,11563.52,25.7247322036
2010-11-09,98.7623923828,73.1236836295,135.59,11619.84,25.5498661991
2010-11-10,99.1603331136,73.2224480853,137.24,11417.6,25.8218799838
2010-11-11,98.786756101,73.1844617561,137.66,11630.08,25.6081548673
2010-11-12,97.6172976269,72.7894039329,133.69,12185.6,24.5395292848
2010-11-15,97.4792365571,71.2699507666,132.42,12093.44,24.5783883969
2010-11-16,95.9605647887,73.0385942522,130.968,12631.04,23.8497800452
2010-11-17,96.0092922251,72.6374586163,130.38,12308.48,23.6651992628
2010-11-18,97.4223878813,72.9337519837,132.088,11604.48,24.3063746123
2010-11-19,97.6903887816,73.3819906678,132.2,11379.2,23.9566426035
2010-11-22,97.6091763875,73.6934785669,133.48,10987.52,24.0343608276
2010-11-23,96.1960807314,74.0581473268,134.41,11486.72,23.9712147705
2010-11-24,97.6172976269,72.7362230721,134.18,11048.96,24.4229519485
2010-11-26,96.4803241105,73.7466594277,133.11,11714.56,24.5395292848
2010-11-29,96.772688729,74.3772324917,133.508,11801.6,24.5881031749
2010-11-30,96.228565689,74.7646930491,135.42,12618.24,24.3549485024
2010-12-01,98.2751180186,73.1113563059,135.38,12019.2,25.073842076
2010-12-02,99.5339101261,72.9177020158,135.2,11087.36,25.2875671925
2010-12-03,99.8019110264,72.3458881668,138.07,10572.8,25.6081548673
2010-12-06,99.6963349142,73.3675289103,139.11,10380.8,25.5790105332
2010-12-07,99.75318359,71.7969468719,136.5,10278.4,25.4041445288
2010-12-08,100.118639363,71.1031460685,134.79,9996.8,25.5984400893
2010-12-09,100.508458854,71.4538585625,135.37,9866.24,25.5304366431
2010-12-10,101.093188092,71.0192800373,135.408,9761.28,25.491577531
2010-12-13,101.158158007,71.2861265002,136.05,9904.64,25.7441617596
2010-12-14,101.24749164,70.2454252951,136.18,9958.4,25.6761583134
2010-12-15,100.784580994,69.3343352291,134.7,10186.24,25.6081548673
2010-12-16,101.369310231,69.8146588622,133.81,9986.56,25.5207218651
2010-12-17,101.477127806,71.0878976992,134.2,9809.92,25.7150174255
2010-12-20,101.722044445,71.0116558527,135.11,9592.32,25.9481720981
2010-12-21,102.366991597,71.5072278551,135.32,9425.92,26.1133233245
2010-12-22,102.685383229,70.9964074834,135.05,9374.72,26.2469015223
2010-12-23,102.538433245,70.851547975,134.66,9676.8,26.346477997
2010-12-27,102.579252685,71.4843553011,135.02,9845.76,26.2979041069
2010-12-28,102.726202669,70.0894344771,137.22,9966.08,26.5796326695
2010-12-29,102.799677661,71.275316187,137.71,9830.4,26.5893474476
2010-12-30,102.636399901,71.2217602388,137.03,9707.52,26.2687597728
2010-12-31,102.660891565,72.0097977621,138.72,9628.16,26.764213452
2011-01-03,103.722197005,71.4665874305,138,9341.44,26.8807907882
2011-01-04,103.665049789,71.5507467776,134.75,9300.48,26.5213440014
2011-01-05,104.203866397,69.974671731,134.37,9172.48,26.803072564
2011-01-06,103.999769197,70.2807057206,133.83,9198.08,26.4436257772
2011-01-07,103.795671997,70.6555973579,133.58,9228.8,26.346477997
2011-01-10,103.665049789,71.038139845,134.12,9216,26.6573508937
2011-01-11,104.032424749,70.6402956585,134.91,8944.64,26.9536516234
2011-01-12,104.971271868,70.0894344771,135.46,8558.08,27.1309463223
2011-01-13,104.79983022,70.7168041559,134.05,8445.44,27.0945159047
2011-01-14,105.559071804,70.2615785963,132.69,8081.92,27.2232367135
2011-01-18,105.73867734,69.9364174823,133.43,7823.36,27.1916636849
2011-01-19,104.701863564,70.4413735652,133.72,8238.08,27.1625193509
2011-01-20,104.563077469,69.4697156481,131.2,8153.6,26.8905055663
2011-01-21,104.79983022,70.0205768294,131.03,8250.88,27.1625193509
2011-01-24,105.395794044,70.0511802284,130.36,8084.48,26.9293646783
2011-01-25,105.45294126,70.7168041559,130.1,7984.64,26.586918753
2011-01-26,105.86113566,69.6456851921,131.16,7741.44,27.1819489069
2011-01-27,106.122380076,69.9593700315,127.925,7580.16,26.9487942344
2011-01-28,104.269177501,70.3266108191,130.28,8217.6,27.2888114652
2011-01-31,105.052910748,69.7910513372,129.87,8199.936,27.7162616982
2011-02-01,106.734671676,69.4467263748,130.8,7802.88,27.9202720366
2011-02-02,106.530574476,69.4620822015,130.45,7767.04,28.1922858213
2011-02-03,106.767327228,68.8862386992,132.2,7667.2,28.0077050388
2011-02-04,107.069391084,68.1875485831,131.66,7477.76,27.8522685905
2011-02-07,107.738829899,68.5407325979,131.68,7365.12,27.7745503663
2011-02-08,108.228663179,67.911143702,133.14,7275.52,27.9591311487
2011-02-09,107.983746539,68.5023430311,133.07,7298.56,28.095138041
2011-02-10,108.024565979,67.7115179546,132.85,7298.56,27.9299868147
2011-02-11,108.669513131,68.6866129518,132.3225,7173.12,27.8328390344
2011-02-14,108.930757547,68.7334482233,132.95,7098.88,27.9688459267
2011-02-15,108.587874251,69.0397969665,133.97,7196.16,27.6093991399
2011-02-16,109.273640843,68.817137479,134.1,7285.76,27.8134094784
2011-02-17,109.600196363,68.9246282661,135.04,7370.24,27.9008424806
2011-02-18,109.828785227,68.7096466919,135.41,7431.68,27.8716981465
2011-02-22,107.624535467,69.7384870826,136.29,8332.8,27.8328390344
2011-02-23,106.96326054,69.9918582236,137.51,8706.56,28.4545848279
2011-02-24,106.889785548,70.4371771987,136.48,8622.08,28.2020005993
2011-02-25,108.032729867,70.8517845203,137.384,8066.56,28.8237463927
2011-02-28,108.702168683,70.9439194807,137.661,7726.08,28.8723202828
2011-03-01,106.889785548,71.1488314715,140.03,8307.2,29.3070565993
2011-03-02,107.118374412,70.055063574,139.917,8327.68,29.4260626301
2011-03-03,108.963413099,69.3695329904,138.09,7905.28,29.4163478521
2011-03-04,108.147024299,69.9472273025,139.35,8104.96,29.5620695224
2011-03-07,107.297979948,69.5004770345,139.721,8317.952,29.4260626301
2011-03-08,108.236827067,69.076834539,139.36,8143.36,29.1734784015
2011-03-09,108.081713195,69.746959941,139.41,8256,29.2900557378
2011-03-10,106.081560636,70.9216050421,137.77,8683.52,28.8140316147
2011-03-11,106.816310556,70.5172190237,138.22,8450.56,28.6488803883
2011-03-14,106.171363404,70.4864086604,138.86,8532.48,28.7265986125
2011-03-15,104.954944092,71.5416636037,136.27,8893.184,27.6774025861
2011-03-16,103.011938749,72.3504356406,136.24,9633.28,27.8425538125
2011-03-17,104.375308045,71.795849101,136.97,9338.88,28.7071690565
2011-03-18,104.753557303,71.9884138717,138.37,9051.648,28.8723202828
2011-03-21,106.377007863,71.5647713762,139.14,8363.52,29.0083271752
2011-03-22,106.008041826,71.8035516918,139.05,8320,29.2220522916
2011-03-23,106.311413901,71.7111206019,140.34,8002.56,29.2803409598
2011-03-24,107.328120311,71.171939244,139.22,7784.96,29.37748874
2011-03-25,107.656090121,70.994779655,139.26,7774.72,29.4552069642
2011-03-28,107.393714273,71.0949133357,138.54,7877.12,29.0569010653
2011-03-29,108.115247855,70.548029387,138.21,7677.44,29.2220522916
2011-03-30,108.861379173,71.1103185174,138.67,7539.2,29.1831931796
2011-03-31,108.713792759,70.9639692917,139.86,7518.72,29.6397877466
2011-04-01,109.172950493,71.307369277,139.2,7447.04,29.8437980851
2011-04-04,109.26314219,71.3847175461,139.84,7372.8,30.1158118697
2011-04-05,109.2467437,71.0985289504,142.05,7242.24,30.1449562038
2011-04-06,109.591112,70.0311228369,142.38,7214.08,30.232389206
2011-04-07,109.312337662,69.8918959526,142.51,7265.28,30.2906778741
2011-04-08,108.93517238,69.5206242609,143.66,7403.008,31.0095714478
2011-04-11,108.60720257,69.5825028762,142.64,7334.4,30.4363995445
2011-04-12,107.795477291,70.3327810864,141.61,7403.52,29.814653751
2011-04-13,107.787278045,70.7736662202,141.9,7278.08,30.0478084236
2011-04-14,107.869270498,70.7195224319,143.81,7216.64,30.1255266477
2011-04-15,108.26283427,71.6786409686,145.05,7052.8,30.2809630961
2011-04-18,107.049345973,71.8410723337,145.93,7201.28,30.0954108359
2011-04-19,107.664289367,72.1504654101,145.93,6853.12,30.1060970917
2011-04-20,109.131954266,71.6863757955,146.5,6566.4,30.5821212148
2011-04-21,109.689502943,71.6244971802,146.74,6369.28,30.8055611093
2011-04-25,109.57471351,71.8952161221,146.87,6223.36,30.7181281071
2011-04-26,110.517626713,72.5913505439,146.38,6087.68,30.7084133291
2011-04-27,111.239160295,71.8488071606,149.2,5998.08,30.8929941115
2011-04-28,111.599927086,72.3979798712,149.82,5926.4,30.669554217
2011-04-29,111.862302934,72.6222898515,152.37,5928.96,30.9901418917
2011-05-02,111.690118784,72.738385736,150.414,6113.28,30.679268995
2011-05-03,111.288355767,73.150083135,149.88,6238.72,30.3586813203
2011-05-04,110.550423694,73.476333904,147.73,6310.4,29.8729424192
2011-05-05,109.550115774,74.1754426947,143.47,6489.6,27.8716981465
2011-05-06,110.033871244,73.8491919257,145.3,6359.04,27.7842651443
2011-05-09,110.460231997,73.7715131712,147.38,6141.44,28.8043168367
2011-05-10,111.4031452,73.2432976404,147.9,5928.96,29.0666158433
2011-05-11,110.23065313,73.6627629149,146.54,6031.36,28.1339971531
2011-05-12,110.755404826,73.1966903877,146.59,5972.48,28.1631414872
2011-05-13,109.90268332,73.8569598012,145.63,6049.28,28.2117153773
2011-05-16,109.205747474,74.2686572002,145.37,6187.52,27.8425538125
2011-05-17,109.189348983,75.0299089945,144.74,6064.64,27.9105572586
2011-05-18,110.165059168,74.0356209366,145.6,5900.8,28.4740143839
2011-05-19,110.427435016,74.0045494348,145.65,5770.24,28.2505744894
2011-05-20,109.550115774,74.043388812,147.49,5826.56,28.512873496
2011-05-23,108.27923276,74.4007110829,147.83,6018.56,28.0562789289
2011-05-24,108.189041063,74.6803545991,148.59,6008.32,28.4351552718
2011-05-25,108.549807854,74.3308002038,148.58,5836.8,28.950038507
2011-05-26,109.049961814,74.9677659909,148.22,5706.24,29.0569010653
2011-05-27,109.468123322,74.9366944891,149.7,5616.64,29.2220522916
2011-05-31,110.607818411,75.107587749,149.64,5450.24,29.387203518
2011-06-01,108.123447101,76.1189651329,149.91,5793.28,29.0180419532
2011-06-02,108.008657667,74.6689315898,149.5,5721.6,29.2706261818
2011-06-03,106.93455654,75.0977049493,150.22,5726.72,29.382346129
2011-06-06,105.803060695,74.5286057631,150.48,5824,29.0471862872
2011-06-07,105.737466733,74.8716244507,150.42,5754.88,29.3192000719
2011-06-08,105.29470749,75.4563153955,149.81,5844.48,29.5620695224
2011-06-09,106.098233524,75.1522761042,150.56,5660.16,29.7272207488
2011-06-10,104.622369379,75.7291711697,149.24,5852.16,29.4163478521
2011-06-13,104.704361832,75.3471730858,147.77,5949.44,29.2220522916
2011-06-14,106.032639562,74.2089747133,148.67,5765.12,29.4260626301
2011-06-15,104.146813155,75.5576618259,149.12,6254.08,28.6391656103
2011-06-16,104.376392022,75.9006805135,148.97,6589.44,28.522588274
2011-06-17,104.686011921,75.5420700674,149.94,6461.44,28.3962961597
2011-06-20,105.22159561,75.6356206186,150.03,6174.72,28.2408597114
2011-06-21,106.663551697,75.3003978102,150.76,5969.92,28.2602892674
2011-06-22,106.02085127,75.3471730858,150.99,6028.8,28.3865813817
2011-06-23,105.715980555,75.9240681513,148.339,6028.8,27.7842651443
2011-06-24,104.488257943,75.6044371015,146.26,6279.936,27.4539626916
2011-06-27,105.419349588,74.5675851594,145.73,6187.52,27.4442479135
2011-06-28,106.795387683,73.9673024561,146.24,5936.64,27.9299868147
2011-06-29,107.709999829,73.4761620624,147.18,5639.68,28.4351552718
2011-06-30,108.739968463,73.3592238735,146.001,5411.84,28.1339971531
2011-07-01,110.346719531,73.242019845,144.93,5194.24,28.1728562652
2011-07-05,110.256082291,73.4062922382,147.63,5212.672,28.5517326081
2011-07-06,110.387918277,73.7817719939,148.91,5294.08,28.5420178301
2011-07-07,111.533243397,73.5627421364,149.15,5148.16,29.1443340675
2011-07-08,110.742227487,74.6031339594,150.25,5209.6,29.1151897334
2011-07-11,108.739968463,75.7217507316,151.59,5637.12,28.8917498389
2011-07-12,108.270302766,75.9798930636,152.77,5777.92,29.1443340675
2011-07-13,108.632851725,76.1911004262,154.14,5777.92,29.5426399664
2011-07-14,107.88303456,75.1037736337,154.54,5985.28,29.37748874
2011-07-15,108.509255489,75.2289335523,155.2,5928.96,29.6397877466
2011-07-18,107.619362589,74.5014415256,156.57,6051.84,29.4746365202
2011-07-19,109.366189392,76.0502955178,154.66,5765.12,29.6786468587
2011-07-20,109.3002714,75.1507086032,156.02,5642.24,29.7757946389
2011-07-21,110.816385228,74.5718439798,154.83,5345.28,29.6300729686
2011-07-22,110.89054297,75.1350636133,156.12,5306.88,29.8729424192
2011-07-25,110.27256179,74.3137016478,157.34,5509.12,29.7272207488
2011-07-26,109.860574336,74.8221638169,157.77,5632.256,29.9603754214
2011-07-27,107.61112284,74.8299863118,157.19,5964.8,29.7563650829
2011-07-28,107.298012376,75.1115961286,157.32,6103.04,29.6592173027
2011-07-29,106.564674709,76.5978701616,158.29,5992.96,29.4163478521
2011-08-01,106.11148851,77.3685149814,157.72,5736.96,29.4163478521
2011-08-02,103.400611066,79.6916109881,161.52,6136.32,29.4163478521
2011-08-03,103.960914003,79.8485769345,161.49,6164.48,28.9791828411
2011-08-04,99.0912223031,82.6896605644,160.64,7395.84,27.8814129245
2011-08-05,98.9429068198,80.3037781791,161.75,7759.36,27.9979902608
2011-08-08,92.4994230479,82.8387782135,167.119,8903.68,26.9585090124
2011-08-09,96.8005720619,83.0899237277,168.61,8002.56,27.220808019
2011-08-10,92.5241422951,85.5621373836,174.58,9003.52,27.3373853553
2011-08-11,96.6769758259,81.2455738575,170.75,8647.68,27.9299868147
2011-08-12,97.3279160023,82.8544748081,169.97,8737.28,27.8911277026
2011-08-15,99.3878532696,82.0147069949,171.8,8238.08,28.2311449334
2011-08-16,98.5391591155,83.3724624313,173.92,8414.464,28.2311449334
2011-08-17,98.605077108,84.8322457328,174.42,8583.68,28.4740143839
2011-08-18,94.3533665884,86.5745677379,177.72,10360.32,27.7745503663
2011-08-19,92.8125335125,87.2730661993,179.95,10892.8,28.2700040454
2011-08-22,92.8866912542,87.0533138744,184.59,11228.416,28.3185779356
2011-08-23,95.9436381587,85.8525243844,177.67,10693.632,28.6100212762
2011-08-24,97.2949570061,83.4117039179,171.646,10470.4,28.3185779356
2011-08-25,95.8118021736,84.3142581097,172.36,10682.368,28.4448700498
2011-08-26,97.2043197663,85.1461776256,177.47,10513.92,28.7606003356
2011-08-29,99.9975947007,83.9689330276,173.89,9856,28.8577481158
2011-08-30,100.261266671,85.3188401666,179.1,9958.4,29.2511966257
2011-08-31,100.706213121,84.0003262169,177.72,9973.76,29.2997705158
2011-09-01,99.6515252398,85.7759626744,177.87,10109.44,29.0957601774
2011-09-02,97.1054427775,88.5624810544,183.238,10618.88,28.940323729
2011-09-06,96.3968243575,89.4834489935,182.9,10936.32,28.8431759488
2011-09-07,99.1159415503,87.7753289696,177.08,10544.64,29.1054749554
2011-09-08,98.0859729167,88.5624810544,181.81,10716.16,28.9111793949
2011-09-09,95.5151712072,89.5070635561,180.7,11732.48,28.4545848279
2011-09-12,96.1331523873,89.6015218062,176.67,11840,28.3865813817
2011-09-13,97.0148055377,88.326335429,178.54,11737.6,28.2991483795
2011-09-14,98.3578846359,89.0741299095,177.21,11417.6,28.1631414872
2011-09-15,100.055272944,87.7123568029,174.4,10849.28,28.2797188235
2011-09-16,100.644377479,88.3499499915,176.03,10636.8,28.1534267092
